ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",753895752.02,"Retail",1000000,16,21,"2022-02-28",0.0003,"2022-02-28",0,0,0,0,0,0,0,0.2062,0.027,0,0,0,0,0,0,0,0.35302,0.41378,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",765871434.5,"Retail",1000000,20,22,"2022-01-31",0.0001,"2022-01-31",0,0,0,0,0,0,0,0.20433,0.06254,0,0,0,0,0,0,0,0.33053,0.4026,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",766331962.23,"Retail",1000000,28,30,"2021-12-31",0.0001,"2021-12-31",0,0,0,0,0,0,0,0.20094,0.0529,0,0,0,0,0,0,0,0.34179,0.40437,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",768210891.56,"Retail",1000000,27,29,"2021-11-30",0.0001,"2021-11-30",0,0,0,0,0,0,0,0.20216,0.04639,0,0,0,0,0,0,0,0.36469,0.38676,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",770758114.81,"Retail",1000000,28,30,"2021-10-31",0.0001,"2021-10-31",0,0,0,0,0,0,0,0.19946,0.04399,0,0,0,0,0,0,0,0.36033,0.39622,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",754046713.24,"Retail",1000000,29,31,"2021-09-30",0.0001,"2021-09-30",0,0,0,0,0,0,0,0.18163,0.04563,0,0,0,0,0,0,0,0.3779,0.39484,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",744342557.69,"Retail",1000000,27,29,"2021-08-31",0.0001,"2021-08-31",0,0,0,0,0,0,0,0.18218,0.0448,0,0,0,0,0,0,0,0.38418,0.38884,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",703701518.06,"Retail",1000000,27,30,"2021-07-31",0.0001,"2021-07-31",0,0,0,0,0,0,0,0.17534,0.04732,0,0,0,0,0,0,0,0.38122,0.39612,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",661267280.76,"Retail",1000000,30,34,"2021-06-30",0.0001,"2021-06-30",0,0,0,0,0,0,0,0.20112,0.04229,0,0,0,0,0,0,0,0.37734,0.37925,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",636457629.34,"Retail",1000000,25,29,"2021-05-31",0.0001,"2021-05-31",0,0,0,0,0,0,0,0.19183,0.0764,0,0,0,0,0,0,0,0.35184,0.37992,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",645961020.27,"Retail",1000000,25,29,"2021-04-30",0.0001,"2021-04-30",0,0,0,0,0,0,0,0.17908,0.11524,0,0,0,0,0,0,0,0.33863,0.36704,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",586600531.83,"Retail",1000000,31,38,"2021-03-31",0.0001,"2021-03-31",0,0,0,0,0,0,0,0.16947,0.11179,0,0,0,0,0,0,0,0.35103,0.36771,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",438089454.33,"Retail",1000000,34,41,"2021-02-28",0.0001,"2021-02-28",0,0,0,0,0,0,0,0.17336,0.10607,0,0,0,0,0,0,0,0.35486,0.36571,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",414837084.57,"Retail",1000000,32,39,"2021-01-31",0.0001,"2021-01-31",0,0,0,0,0,0,0,0.16704,0.10206,0,0,0,0,0,0,0,0.35563,0.37527,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",361214165.2,"Retail",1000000,35,42,"2020-12-31",0.0001,"2020-12-31",0,0,0,0,0,0,0,0.16552,0.10002,0,0,0,0,0,0,0,0.36864,0.36582,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",214420020.43,"Retail",1000000,40,47,"2020-11-30",0.0001,"2020-11-30",0,0,0,0,0,0,0,0.15836,0.09531,0,0,0,0,0,0,0,0.36765,0.37869,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",130014775.06,"Retail",1000000,37,45,"2020-10-31",0.0001,"2020-10-31",0,0,0,0,0,0,0,0.17778,0.08795,0,0,0,0,0,0,0,0.35079,0.38348,0,0,1
"SCAXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab California Municipal Money Fund","Ultra Shares",0,"1231","SingleState",20454891.96,"Retail",1000000,45,52,"2020-09-30",0.0001,"2020-09-30",0,0,0,0,0,0,0,0.16039,0.11062,0,0,0,0,0,0,0,0.34325,0.38575,0,0,1
