ticker,source,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3999276908.21,"Retail",0,27,28,"2024-07-31",0.0335,"2024-07-31",0,0,0,0,0,0,0,0.58691,0.06745,0,0,0,0,0,0,0,0.20323,0.14241,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3995196323.52,"Retail",0,26,27,"2024-06-30",0,"2024-06-30",0,0,0,0,0,0,0,0.61555,0.06511,0,0,0,0,0,0,0,0.17911,0.14023,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",4045443304.75,"Retail",0,18,19,"2024-05-31",0.0322,"2024-05-31",0,0,0,0,0,0,0,0.57862,0.09568,0,0,0,0,0,0,0,0.1784,0.1473,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3904605306.31,"Retail",0,20,22,"2024-04-30",0.0333,"2024-04-30",0,0,0,0,0,0,0,0.58259,0.0964,0,0,0,0,0,0,0,0.16527,0.15573,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3846322368.42,"Retail",0,23,24,"2024-03-31",0.0339,"2024-03-31",0,0,0,0,0,0,0,0.58283,0.08513,0,0,0,0,0,0,0,0.16725,0.16479,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3802841922.45,"Retail",0,22,23,"2024-02-29",0.0297,"2024-02-29",0,0,0,0,0,0,0,0.58601,0.08243,0,0,0,0,0,0,0,0.16427,0.16729,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3791089518.7,"Retail",0,24,25,"2024-01-31",0.0387,"2024-01-31",0,0,0,0,0,0,0,0.58149,0.08314,0,0,0,0,0,0,0,0.17,0.16536,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3940345559.29,"Retail",0,21,22,"2023-12-31",0.037,"2023-12-31",0,0,0,0,0,0,0,0.64284,0.06336,0,0,0,0,0,0,0,0.13757,0.15623,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3899445785.3,"Retail",0,21,23,"2023-11-30",0.0317,"2023-11-30",0,0,0,0,0,0,0,0.6223,0.07191,0,0,0,0,0,0,0,0.14703,0.15876,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3867871694.33,"Retail",0,24,26,"2023-10-31",0.0369,"2023-10-31",0,0,0,0,0,0,0,0.63271,0.0718,0,0,0,0,0,0,0,0.13804,0.15745,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3681149164.95,"Retail",0,25,26,"2023-09-30",0.0376,"2023-09-30",0,0,0,0,0,0,0,0.63908,0.07103,0,0,0,0,0,0,0,0.12253,0.16735,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3606123920.63,"Retail",0,20,22,"2023-08-31",0.0393,"2023-08-31",0,0,0,0,0,0,0,0.66317,0.05064,0,0,0,0,0,0,0,0.11715,0.16904,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3573310162.84,"Retail",0,16,18,"2023-07-31",0.0353,"2023-07-31",0,0,0,0,0,0,0,0.65146,0.03514,0,0,0,0,0,0,0,0.1183,0.1951,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3692146866.97,"Retail",0,15,17,"2023-06-30",0.0364,"2023-06-30",0,0,0,0,0,0,0,0.68068,0.02985,0,0,0,0,0,0,0,0.11602,0.17345,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3598343572.33,"Retail",0,9,11,"2023-05-31",0.032,"2023-05-31",0,0,0,0,0,0,0,0.67193,0.02204,0,0,0,0,0,0,0,0.10877,0.19726,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3419009757.76,"Retail",0,10,11,"2023-04-30",0.0322,"2023-04-30",0,0,0,0,0,0,0,0.6754,0.02102,0,0,0,0,0,0,0,0.10392,0.19967,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3447494915.84,"Retail",0,12,14,"2023-03-31",0.0365,"2023-03-31",0.01436,0,0,0,0,0,0,0.68773,0.01959,0,0,0,0,0,0,0,0.10113,0.17719,0,0.01436,0.98564
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3375520579.39,"Retail",0,10,12,"2023-02-28",0.0304,"2023-02-28",0,0.10172,0,0,0,0,0,0.59192,0.0231,0,0,0,0,0,0,0,0.11484,0.16841,0,0.10172,0.89828
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",3227230015.56,"Retail",0,12,13,"2023-01-31",0.016,"2023-01-31",0,0,0,0,0,0,0,0.6745,0.03295,0,0,0,0,0,0,0,0.1267,0.16585,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2873694940.1,"Retail",0,14,15,"2022-12-31",0.0325,"2022-12-31",0.00533,0.06568,0,0,0,0,0,0.58967,0.03474,0,0,0,0,0,0,0,0.13077,0.17381,0,0.07101,0.92899
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2692016963.73,"Retail",0,14,16,"2022-11-30",0.0156,"2022-11-30",0,0,0,0,0,0,0,0.64453,0.03653,0,0,0,0,0,0,0,0.13481,0.18413,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2697337143.75,"Retail",0,11,13,"2022-10-31",0.0186,"2022-10-31",0.00878,0.01957,0,0,0,0,0,0.62745,0.03473,0,0,0,0,0,0,0,0.12927,0.1802,0,0.02836,0.97164
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2370583754.74,"Retail",0,15,16,"2022-09-30",0.019,"2022-09-30",0,0,0,0,0,0,0,0.57849,0.03432,0,0,0,0,0,0,0,0.16178,0.22541,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2279348924.31,"Retail",0,15,17,"2022-08-31",0.0131,"2022-08-31",0,0.001,0,0,0,0,0,0.57589,0.03113,0,0,0,0,0,0,0,0.15525,0.23674,0,0.001,0.999
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2252269400.74,"Retail",0,14,15,"2022-07-31",0.008,"2022-07-31",0,0,0,0,0,0,0,0.5583,0.02983,0,0,0,0,0,0,0,0.15182,0.26004,0,0,1
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2447011921.99,"Retail",0,12,14,"2022-06-30",0.0066,"2022-06-30",0,0.01759,0,0,0,0,0,0.59498,0.03179,0,0,0,0,0,0,0,0.14657,0.20908,0,0.01759,0.98241
"SWTXX","parse-MFP-files.sh","Charles Schwab Family Of Funds","Schwab Municipal Money Fund","Investor Shares",,"1231","Muni",2112732376.58,"Retail",0,14,16,"2022-05-31",0.005,"2022-05-31",0,0.00533,0,0,0,0,0,0.55436,0.03978,0,0,0,0,0,0,0,0.16309,0.23744,0,0.00533,0.99467
