ticker,friendlyName,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",567647699.17,"Retail",2000000,25,39,"2023-03-31",0.0477,"2023-03-31",0,0.02184,0,0,0.05271,0.17307,0.06248,0.00928,0,0.08121,0,0,0.42965,0,0,0.14275,0.0254,0,0.00161,0.02184,0.00928
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",544313390.41,"Retail",2000000,21,40,"2023-02-28",0.0456,"2023-02-28",0.00865,0.01037,0,0,0.00424,0.12688,0.12523,0.00966,0,0.05624,0,0,0.46884,0,0,0.1622,0.026,0,0.00169,0.01902,0.00966
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",343058596.69,"Retail",2000000,15,36,"2023-01-31",0.0429,"2023-01-31",0.02036,0.01223,0,0,0.02096,0.18066,0.12962,0.01139,0,0.0729,0,0,0.33002,0,0,0.22188,0,0,0,0.03259,0.01139
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",305634012.06,"Retail",2000000,14,44,"2022-12-31",0.043,"2022-12-31",0,0.01294,0,0,0.01054,0.19426,0.03167,0.01233,0,0.1051,0,0,0.34983,0,0,0.2148,0.0193,0.04923,0,0.01294,0.06156
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",261862045.51,"Retail",2000000,15,57,"2022-11-30",0.0382,"2022-11-30",0.0163,0.01399,0,0,0.03173,0.2162,0.09919,0.01309,0,0.08441,0,0,0.16563,0,0,0.30074,0.00409,0.05226,0.00237,0.03029,0.06535
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",220429825.7,"Retail",2000000,15,62,"2022-10-31",0.0293,"2022-10-31",0,0.01441,0,0,0.03269,0.24452,0.08809,0.01429,0,0.08162,0,0,0.13682,0,0,0.31117,0.00909,0.06485,0.00244,0.01441,0.07914
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",351309875.64,"Retail",2000000,19,66,"2022-09-30",0.0293,"2022-09-30",0,0.01308,0,0,0.02962,0.25167,0.07965,0.01297,0,0.09744,0,0,0.18553,0,0,0.26058,0.00823,0.05903,0.00222,0.01308,0.07199
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",249104213.95,"Retail",2000000,18,76,"2022-08-31",0.0227,"2022-08-31",0,0.01417,0,0,0.00549,0.26011,0.09956,0.01379,0,0.10945,0,0.00652,0.1158,0,0,0.29395,0,0.07879,0.00236,0.01417,0.09259
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",219497276.92,"Retail",2000000,19,74,"2022-07-31",0.0175,"2022-07-31",0,0.014,0,0,0,0.23578,0.12072,0.01362,0,0.1156,0,0.00644,0.10229,0,0,0.29008,0.01208,0.07966,0.00974,0.014,0.09328
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",320263130.93,"Retail",2000000,16,65,"2022-06-30",0.0141,"2022-06-30",0,0.0131,0,0,0,0.20622,0.06558,0.01275,0,0.07156,0,0.00603,0.27287,0,0,0.23766,0.01129,0.09384,0.00911,0.0131,0.10659
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",220964994.13,"Retail",2000000,22,70,"2022-05-31",0.0071,"2022-05-31",0,0.01444,0,0,0.03018,0.21622,0.07735,0.0138,0,0.1358,0,0.00653,0.11425,0,0,0.27737,0,0.10419,0.00986,0.01444,0.11799
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",338957135.32,"Retail",2000000,21,62,"2022-04-30",0.0026,"2022-04-30",0,0.0131,0,0,0.00741,0.17769,0.09383,0.01253,0,0.13914,0,0.00592,0.14684,0,0,0.2947,0,0.09989,0.00895,0.0131,0.11241
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",225603810.97,"Retail",2000000,27,50,"2022-03-31",0.0019,"2022-03-31",0.01316,0.01416,0,0,0.008,0.16223,0.04243,0.01354,0,0.09234,0,0.0064,0.20173,0,0,0.32399,0.00437,0.10797,0.00967,0.02732,0.12151
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",349650182.32,"Retail",2000000,31,53,"2022-02-28",0.0001,"2022-02-28",0.01153,0.01263,0,0,0.03157,0.15562,0.10174,0.01187,0,0.09433,0,0.00561,0.15929,0,0,0.30768,0.00383,0.09582,0.00848,0.02417,0.10769
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",372051216.95,"Retail",2000000,36,58,"2022-01-31",0.0001,"2022-01-31",0.01152,0.01231,0,0,0.03077,0.15271,0.07304,0.01157,0.00785,0.10681,0,0.00547,0.17793,0,0,0.30039,0.00373,0.09762,0.00827,0.02383,0.11704
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",259089803.79,"Retail",2000000,49,71,"2021-12-31",0,"2021-12-31",0.02707,0.01323,0,0,0,0.14269,0.04232,0.03057,0.00844,0.16837,0,0.00588,0.16016,0,0,0.28352,0.00401,0.10488,0.00888,0.04029,0.14389
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",370226590.88,"Retail",2000000,44,63,"2021-11-30",0,"2021-11-30",0,0.01206,0,0,0,0.16058,0.14442,0.01113,0,0.11407,0,0.00527,0.16915,0,0,0.28295,0,0.09433,0.00605,0.01206,0.10547
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",266401559.24,"Retail",2000000,48,73,"2021-10-31",0.0001,"2021-10-31",0,0.01253,0,0,0,0.17925,0.16548,0.00649,0,0.10215,0,0.00547,0.14503,0,0,0.27797,0,0.09934,0.00629,0.01253,0.10583
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",272757598.48,"Retail",2000000,51,78,"2021-09-30",0.0001,"2021-09-30",0,0.01212,0,0,0.02315,0.24143,0.09828,0.00627,0,0.11266,0,0.00529,0.04961,0,0,0.32367,0.02315,0.09829,0.00609,0.01212,0.10456
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",426675973.51,"Retail",2000000,45,68,"2021-08-31",0.0001,"2021-08-31",0,0.01077,0,0,0.02022,0.21614,0.08546,0.00548,0,0.10709,0,0.00462,0.1774,0,0,0.27585,0,0.09165,0.00532,0.01077,0.09713
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",439003934.59,"Retail",2000000,45,65,"2021-07-31",0.0001,"2021-07-31",0,0.01035,0,0,0,0.22551,0.08461,0.00527,0,0.13245,0,0.00445,0.11503,0,0,0.33419,0,0.08814,0,0.01035,0.09341
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",342031563.86,"Retail",2000000,47,71,"2021-06-30",0.0001,"2021-06-30",0.00396,0.01053,0,0,0,0.25875,0.06338,0.00536,0,0.09966,0,0.00452,0.15146,0,0,0.28278,0.02995,0.08964,0,0.01449,0.095
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",353150990.86,"Retail",2000000,48,78,"2021-05-31",0.0001,"2021-05-31",0.00378,0.01022,0,0,0,0.28815,0.06921,0.00511,0,0.12144,0,0.00431,0.06848,0,0,0.32629,0,0.10302,0,0.01399,0.10814
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",360428759.82,"Retail",2000000,48,73,"2021-04-30",0.0001,"2021-04-30",0.00354,0.00957,0,0,0,0.28237,0.04643,0.00479,0,0.10773,0,0.00808,0.1046,0,0,0.33383,0,0.09906,0,0.01311,0.10385
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",523318709.69,"Retail",2000000,41,71,"2021-03-31",0.0002,"2021-03-31",0.00314,0.00849,0,0,0.00269,0.24767,0.05459,0.00425,0,0.13591,0,0.00717,0.11966,0,0,0.33463,0,0.08181,0,0.01163,0.08607
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",440258002.59,"Retail",2000000,42,76,"2021-02-28",0.0002,"2021-02-28",0.0386,0.00855,0,0,0.02362,0.22972,0.05095,0.00421,0,0.09715,0,0.0071,0.22673,0,0,0.23369,0,0.07969,0,0.04715,0.0839
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",425497504.75,"Retail",2000000,47,78,"2021-01-31",0.0004,"2021-01-31",0.04755,0.00818,0,0,0.03322,0.23088,0.06814,0.00403,0,0.10174,0,0.0034,0.21697,0,0,0.20325,0.01911,0.06354,0,0.05573,0.06757
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",508007224.7,"Retail",2000000,46,83,"2020-12-31",0.0006,"2020-12-31",0.09932,0.00765,0,0,0.03107,0.22989,0.0141,0,0,0.10967,0,0.00318,0.23516,0,0,0.20799,0,0.06196,0,0.10697,0.06196
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",532560264.75,"Retail",2000000,43,81,"2020-11-30",0.0007,"2020-11-30",0.0569,0.00738,0,0,0.04473,0.22249,0.06846,0,0,0.1256,0,0.00301,0.20196,0,0,0.21095,0,0.05853,0,0.06427,0.05853
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",684242861.44,"Retail",2000000,46,83,"2020-10-31",0.0006,"2020-10-31",0.07784,0.00683,0,0,0.04318,0.19569,0.07382,0,0,0.12693,0,0.00279,0.19827,0,0,0.21953,0,0.05512,0,0.08467,0.05512
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",659531515.35,"Retail",2000000,42,76,"2020-09-30",0.0009,"2020-09-30",0.0789,0.00663,0,0,0.02895,0.16753,0.06657,0,0,0.1599,0,0.00271,0.16797,0,0,0.26615,0.01016,0.04454,0,0.08553,0.04454
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",522280257.49,"Retail",2000000,42,71,"2020-08-31",0.0018,"2020-08-31",0.05167,0.00156,0,0,0.07057,0.17552,0.03625,0,0.00158,0.13148,0,0.02914,0.17239,0,0,0.27399,0.01041,0.04238,0.00307,0.05323,0.04395
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",522552917.04,"Retail",2000000,47,73,"2020-07-31",0.0025,"2020-07-31",0.04919,0.00149,0,0,0.08006,0.16741,0.04109,0,0,0.11943,0,0.00264,0.24471,0,0,0.26017,0.0099,0.02099,0.00293,0.05068,0.02099
"PNIXX","Blackrock Wealth Liquid Environmentally Aware Fund Institutional Shares","Blackrock Funds","Blackrock Wealth Liquid Environmentally Aware Fund","Institutional",,"0930","Prime",644611951.36,"Retail",2000000,51,72,"2020-06-30",0.0029,"2020-06-30",0.16648,0.00129,0,0,0.07806,0.15718,0.0644,0,0,0.12594,0,0.08827,0.10203,0,0,0.18593,0.00859,0.01931,0.00254,0.16777,0.01931
