asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2022-05-13","SPRXX",,0.0047,,"moneymarket.fun"
"2022-05-14","SPRXX",,0.0047,,"gapFiller (moneymarket.fun)"
"2022-05-15","SPRXX",,0.0047,,"gapFiller (moneymarket.fun)"
"2022-05-16","SPRXX",,0.0048,,"moneymarket.fun"
"2022-05-17","SPRXX",,0.0048,,"moneymarket.fun"
"2022-05-18","SPRXX",,0.0049,,"moneymarket.fun"
"2022-05-19","SPRXX",,0.0049,,"moneymarket.fun"
"2022-05-20","SPRXX",,0.0049,,"moneymarket.fun"
"2022-05-21","SPRXX",,0.0049,,"gapFiller (moneymarket.fun)"
"2022-05-22","SPRXX",,0.0049,,"gapFiller (moneymarket.fun)"
"2022-05-23","SPRXX",,0.005,,"moneymarket.fun"
"2022-05-24","SPRXX",,0.0051,,"moneymarket.fun"
"2022-05-25","SPRXX",,0.0051,,"moneymarket.fun"
"2022-05-26","SPRXX",,0.0052,,"moneymarket.fun"
"2022-05-27","SPRXX",,0.0052,,"moneymarket.fun"
"2022-05-28","SPRXX",,0.0052,,"gapFiller (moneymarket.fun)"
"2022-05-29","SPRXX",,0.0052,,"gapFiller (moneymarket.fun)"
"2022-05-30","SPRXX",,0.0052,,"gapFiller (moneymarket.fun)"
"2022-05-31","SPRXX",,0.0055,,"EDGAR MFP-2"
"2022-06-01","SPRXX",,0.0055,,"moneymarket.fun"
"2022-06-02","SPRXX",,0.0056,,"moneymarket.fun"
"2022-06-03","SPRXX",,0.0057,,"moneymarket.fun"
"2022-06-04","SPRXX",,0.0057,,"gapFiller (moneymarket.fun)"
"2022-06-05","SPRXX",,0.0057,,"gapFiller (moneymarket.fun)"
"2022-06-06","SPRXX",,0.0059,,"moneymarket.fun"
"2022-06-07","SPRXX",,0.0059,,"moneymarket.fun"
"2022-06-08","SPRXX",,0.0059,,"moneymarket.fun"
"2022-06-09","SPRXX",,0.006,,"moneymarket.fun"
"2022-06-10","SPRXX",,0.006,,"moneymarket.fun"
"2022-06-11","SPRXX",,0.006,,"gapFiller (moneymarket.fun)"
"2022-06-12","SPRXX",,0.006,,"gapFiller (moneymarket.fun)"
"2022-06-13","SPRXX",,0.006,,"moneymarket.fun"
"2022-06-14","SPRXX",,0.006,,"moneymarket.fun"
"2022-06-15","SPRXX",,0.006,,"moneymarket.fun"
"2022-06-16","SPRXX",,0.0066,,"moneymarket.fun"
"2022-06-17","SPRXX",,0.0074,,"moneymarket.fun"
"2022-06-18","SPRXX",,0.0074,,"gapFiller (moneymarket.fun)"
"2022-06-19","SPRXX",,0.0074,,"gapFiller (moneymarket.fun)"
"2022-06-20","SPRXX",,0.0074,,"gapFiller (moneymarket.fun)"
"2022-06-21","SPRXX",,0.0106,,"moneymarket.fun"
"2022-06-22","SPRXX",,0.0116,,"moneymarket.fun"
"2022-06-23","SPRXX",,0.0119,,"moneymarket.fun"
"2022-06-24","SPRXX",,0.0121,,"moneymarket.fun"
"2022-06-25","SPRXX",,0.0121,,"gapFiller (moneymarket.fun)"
"2022-06-26","SPRXX",,0.0121,,"gapFiller (moneymarket.fun)"
"2022-06-27","SPRXX",,0.0126,,"moneymarket.fun"
"2022-06-28","SPRXX",,0.0126,,"moneymarket.fun"
"2022-06-29","SPRXX",,0.0127,,"moneymarket.fun"
"2022-06-30","SPRXX",,0.0128,,"EDGAR MFP-2"
"2022-07-01","SPRXX",,0.0128,,"moneymarket.fun"
"2022-07-02","SPRXX",,0.0128,,"gapFiller (moneymarket.fun)"
"2022-07-03","SPRXX",,0.0128,,"gapFiller (moneymarket.fun)"
"2022-07-04","SPRXX",,0.0128,,"gapFiller (moneymarket.fun)"
"2022-07-05","SPRXX",,0.013,,"moneymarket.fun"
"2022-07-06","SPRXX",,0.0131,,"moneymarket.fun"
"2022-07-07","SPRXX",,0.0131,,"moneymarket.fun"
"2022-07-08","SPRXX",,0.0131,,"moneymarket.fun"
"2022-07-09","SPRXX",,0.0131,,"gapFiller (moneymarket.fun)"
"2022-07-10","SPRXX",,0.0131,,"gapFiller (moneymarket.fun)"
"2022-07-11","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-12","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-13","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-14","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-15","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-16","SPRXX",,0.0132,,"gapFiller (moneymarket.fun)"
"2022-07-17","SPRXX",,0.0132,,"gapFiller (moneymarket.fun)"
"2022-07-18","SPRXX",,0.0132,,"moneymarket.fun"
"2022-07-19","SPRXX",,0.0133,,"moneymarket.fun"
"2022-07-20","SPRXX",,0.0133,,"moneymarket.fun"
"2022-07-21","SPRXX",,0.0134,,"moneymarket.fun"
"2022-07-22","SPRXX",,0.0134,,"moneymarket.fun"
"2022-07-23","SPRXX",,0.0134,,"gapFiller (moneymarket.fun)"
"2022-07-24","SPRXX",,0.0134,,"gapFiller (moneymarket.fun)"
"2022-07-25","SPRXX",,0.0135,,"moneymarket.fun"
"2022-07-26","SPRXX",,0.0136,,"moneymarket.fun"
"2022-07-27","SPRXX",,0.0136,,"moneymarket.fun"
"2022-07-28","SPRXX",,0.0143,,"moneymarket.fun"
"2022-07-29","SPRXX",,0.0151,,"moneymarket.fun"
"2022-07-30","SPRXX",,0.0151,,"gapFiller (moneymarket.fun)"
"2022-07-31","SPRXX",,0.0151,,"EDGAR MFP-2"
"2022-08-01","SPRXX",,0.0178,,"moneymarket.fun"
"2022-08-02","SPRXX",,0.0187,,"moneymarket.fun"
"2022-08-03","SPRXX",,0.0196,,"moneymarket.fun"
"2022-08-04","SPRXX",,0.0199,,"moneymarket.fun"
"2022-08-05","SPRXX",,0.02,,"moneymarket.fun"
"2022-08-06","SPRXX",,0.02,,"gapFiller (moneymarket.fun)"
"2022-08-07","SPRXX",,0.02,,"gapFiller (moneymarket.fun)"
"2022-08-08","SPRXX",,0.0203,,"moneymarket.fun"
"2022-08-09","SPRXX",,0.0204,,"moneymarket.fun"
"2022-08-10","SPRXX",,0.0204,,"moneymarket.fun"
