asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2023-05-13","MSUXX",,0.042745,,"gapFiller (deep)"
"2023-05-14","MSUXX",,0.042745,,"gapFiller (deep)"
"2023-05-15","MSUXX",,0.042912,,"deep"
"2023-05-16","MSUXX",,0.043126,,"deep"
"2023-05-17","MSUXX",,0.043359,,"deep"
"2023-05-18","MSUXX",,0.04362,,"deep"
"2023-05-19","MSUXX",,0.044476,,"deep"
"2023-05-20","MSUXX",,0.044476,,"gapFiller (deep)"
"2023-05-21","MSUXX",,0.044476,,"gapFiller (deep)"
"2023-05-22","MSUXX",,0.044755,,"deep"
"2023-05-23","MSUXX",,0.044755,,"deep"
"2023-05-24","MSUXX",,0.045259,,"deep"
"2023-05-25","MSUXX",,0.046291,,"deep"
"2023-05-26","MSUXX",,0.048214,,"deep"
"2023-05-27","MSUXX",,0.048214,,"gapFiller (deep)"
"2023-05-28","MSUXX",,0.048214,,"gapFiller (deep)"
"2023-05-29","MSUXX",,0.048214,,"gapFiller (deep)"
"2023-05-30","MSUXX",,0.048465,,"deep"
"2023-05-31","MSUXX",,0.0487,,"EDGAR MFP-2"
"2023-06-01","MSUXX",,0.048849,,"deep"
"2023-06-02","MSUXX",,0.04917,,"deep"
"2023-06-03","MSUXX",,0.04917,,"gapFiller (deep)"
"2023-06-04","MSUXX",,0.04917,,"gapFiller (deep)"
"2023-06-05","MSUXX",,0.049283,,"deep"
"2023-06-06","MSUXX",,0.049278,,"deep"
"2023-06-07","MSUXX",,0.049259,,"deep"
"2023-06-08","MSUXX",,0.049235,,"deep"
"2023-06-09","MSUXX",,0.049221,,"deep"
"2023-06-10","MSUXX",,0.049221,,"gapFiller (deep)"
"2023-06-11","MSUXX",,0.049221,,"gapFiller (deep)"
"2023-06-12","MSUXX",,0.049209,,"deep"
"2023-06-13","MSUXX",,0.04922,,"deep"
"2023-06-14","MSUXX",,0.049244,,"deep"
"2023-06-15","MSUXX",,0.049244,,"deep"
"2023-06-16","MSUXX",,0.049477,,"deep"
"2023-06-17","MSUXX",,0.049477,,"gapFiller (deep)"
"2023-06-18","MSUXX",,0.049477,,"gapFiller (deep)"
"2023-06-19","MSUXX",,0.049477,,"gapFiller (deep)"
"2023-06-20","MSUXX",,0.049528,,"deep"
"2023-06-21","MSUXX",,0.049551,,"deep"
"2023-06-22","MSUXX",,0.049573,,"deep"
"2023-06-23","MSUXX",,0.04964,,"deep"
"2023-06-24","MSUXX",,0.04964,,"gapFiller (deep)"
"2023-06-25","MSUXX",,0.04964,,"gapFiller (deep)"
"2023-06-26","MSUXX",,0.04966,,"deep"
"2023-06-27","MSUXX",,0.049688,,"deep"
"2023-06-28","MSUXX",,0.049733,,"deep"
"2023-06-29","MSUXX",,0.049763,,"deep"
"2023-06-30","MSUXX",,0.0498,,"EDGAR MFP-2"
"2023-07-01","MSUXX",,0.0498,,"gapFiller (EDGAR MFP-2)"
"2023-07-02","MSUXX",,0.0498,,"gapFiller (EDGAR MFP-2)"
"2023-07-03","MSUXX",,0.04982,,"deep"
"2023-07-04","MSUXX",,0.04982,,"gapFiller (deep)"
"2023-07-05","MSUXX",,0.049816,,"deep"
"2023-07-06","MSUXX",,0.04984,,"deep"
"2023-07-07","MSUXX",,0.05,,"deep"
"2023-07-08","MSUXX",,0.05,,"gapFiller (deep)"
"2023-07-09","MSUXX",,0.05,,"gapFiller (deep)"
"2023-07-10","MSUXX",,0.050071,,"deep"
"2023-07-11","MSUXX",,0.050155,,"deep"
"2023-07-12","MSUXX",,0.050215,,"deep"
"2023-07-13","MSUXX",,0.050257,,"deep"
"2023-07-14","MSUXX",,0.050301,,"deep"
"2023-07-15","MSUXX",,0.050301,,"gapFiller (deep)"
"2023-07-16","MSUXX",,0.050301,,"gapFiller (deep)"
"2023-07-17","MSUXX",,0.050328,,"deep"
"2023-07-18","MSUXX",,0.050362,,"deep"
"2023-07-19","MSUXX",,0.050393,,"deep"
"2023-07-20","MSUXX",,0.050433,,"deep"
"2023-07-21","MSUXX",,0.050549,,"deep"
"2023-07-22","MSUXX",,0.050549,,"gapFiller (deep)"
"2023-07-23","MSUXX",,0.050549,,"gapFiller (deep)"
"2023-07-24","MSUXX",,0.050584,,"deep"
"2023-07-25","MSUXX",,0.050653,,"deep"
"2023-07-26","MSUXX",,0.050723,,"deep"
"2023-07-27","MSUXX",,0.050798,,"deep"
"2023-07-28","MSUXX",,0.051025,,"deep"
"2023-07-29","MSUXX",,0.051025,,"gapFiller (deep)"
"2023-07-30","MSUXX",,0.051025,,"gapFiller (deep)"
"2023-07-31","MSUXX",,0.0511,,"EDGAR MFP-2"
"2023-08-01","MSUXX",,0.051171,,"deep"
"2023-08-02","MSUXX",,0.051223,,"deep"
"2023-08-03","MSUXX",,0.05126,,"deep"
"2023-08-04","MSUXX",,0.051369,,"deep"
"2023-08-05","MSUXX",,0.051369,,"gapFiller (deep)"
"2023-08-06","MSUXX",,0.051369,,"gapFiller (deep)"
"2023-08-07","MSUXX",,0.051384,,"deep"
"2023-08-08","MSUXX",,0.051425,,"deep"
"2023-08-09","MSUXX",,0.051456,,"deep"
"2023-08-10","MSUXX",,0.051456,,"deep"
"2023-08-11","MSUXX",,0.051582,,"deep"
"2023-08-12","MSUXX",,0.051582,,"gapFiller (deep)"
"2023-08-13","MSUXX",,0.051582,,"gapFiller (deep)"
"2023-08-14","MSUXX",,0.051615,,"deep"
"2023-08-15","MSUXX",,0.051639,,"deep"
"2023-08-16","MSUXX",,0.051668,,"deep"
"2023-08-17","MSUXX",,0.051694,,"deep"
"2023-08-18","MSUXX",,0.051772,,"deep"
"2023-08-19","MSUXX",,0.051772,,"gapFiller (deep)"
"2023-08-20","MSUXX",,0.051772,,"gapFiller (deep)"
"2023-08-21","MSUXX",,0.051798,,"deep"
"2023-08-22","MSUXX",,0.051818,,"deep"
"2023-08-23","MSUXX",,0.051837,,"deep"
"2023-08-24","MSUXX",,0.051857,,"deep"
"2023-08-25","MSUXX",,0.051927,,"deep"
"2023-08-26","MSUXX",,0.051927,,"gapFiller (deep)"
"2023-08-27","MSUXX",,0.051927,,"gapFiller (deep)"
"2023-08-28","MSUXX",,0.05195,,"deep"
"2023-08-29","MSUXX",,0.051981,,"deep"
"2023-08-30","MSUXX",,0.05201,,"deep"
"2023-08-31","MSUXX",,0.052,,"EDGAR MFP-2"
"2023-09-01","MSUXX",,0.05199,,"deep"
"2023-09-02","MSUXX",,0.05199,,"gapFiller (deep)"
"2023-09-03","MSUXX",,0.05199,,"gapFiller (deep)"
"2023-09-04","MSUXX",,0.05199,,"gapFiller (deep)"
"2023-09-05","MSUXX",,0.051964,,"deep"
"2023-09-06","MSUXX",,0.051934,,"deep"
"2023-09-07","MSUXX",,0.051903,,"deep"
"2023-09-08","MSUXX",,0.051915,,"deep"
