ticker,friendlyName,registrantName,seriesName,className,expenseRatio,fiscalYearEnd,category,totalNetAssets,investorType,minimumInitialInvestment,wam,wal,reportDate,yield,yieldDate,usTreasuryDebt,usGovernmentAgencyDebt,usGovernmentAgencyCouponDebt,usGovernmentAgencyZeroCouponDebt,nonUSSovereignDebt,certificateofDeposit,nonNegotiableTimeDeposit,variableRateDemandNote,otherMunicipalSecurity,assetBackedCommercialPaper,otherAssetBackedSecurities,usTreasuryRepurchaseAgreement,usGovernmentAgencyRepurchaseAgreement,otherRepurchaseAgreement,insuranceCompanyFundingAgreement,financialCompanyCommercialPaper,nonFinancialCompanyCommercialPaper,tenderOptionBond,otherInstrument,USGO,Muni
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1559650387.51,"Retail",10000000,10,10,"2021-11-30",0.0001,"2021-11-30",0,0,0,0,0,0,0,0.80598,0.02938,0,0,0,0,0,0,0,0.15737,0.00727,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1524314339.68,"Retail",10000000,8,8,"2021-10-29",0.0001,"2021-10-29",0,0,0,0,0,0,0,0.836,0.0339,0,0,0,0,0,0,0,0.12267,0.00743,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1572976776.25,"Retail",10000000,10,10,"2021-09-30",0.0001,"2021-09-30",0,0,0,0,0,0,0,0.81483,0.03284,0,0,0,0,0,0,0,0.14512,0.00721,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1419847359.29,"Retail",10000000,9,9,"2021-08-31",0.0001,"2021-08-31",0,0,0,0,0,0,0,0.87395,0,0,0,0,0,0,0,0,0.11806,0.00799,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1397618525.41,"Retail",10000000,24,28,"2020-07-31",0.0007,"2020-07-31",0,0,0,0,0,0,0,0.67577,0.13404,0,0,0,0,0,0,0,0.18201,0.00818,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1672472202.83,"Retail",10000000,20,22,"2020-06-30",0.0009,"2020-06-30",0,0,0,0,0,0,0,0.70649,0.10205,0,0,0,0.00646,0,0,0,0.17816,0.00684,0,0,0.99354
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1665840932.55,"Retail",10000000,18,21,"2020-05-29",0.0013,"2020-05-29",0,0,0,0,0,0,0,0.66224,0.12759,0,0,0,0,0,0,0,0.2033,0.00686,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1717307702.03,"Retail",10000000,19,19,"2020-04-30",0.0032,"2020-04-30",0,0,0,0,0,0,0,0.6227,0.086,0.00361,0,0,0.0464,0,0,0,0.23452,0.00677,0,0,0.94999
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1515131833.24,"Retail",10000000,28,28,"2020-03-31",0.0211,"2020-03-31",0,0,0,0,0,0,0,0.47504,0.11605,0,0,0,0.1631,0,0,0,0.23819,0.00762,0,0,0.8369
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1520763855.37,"Retail",10000000,27,27,"2020-02-28",0.0096,"2020-02-28",0,0,0,0,0,0,0,0.71786,0.08389,0,0,0,0,0,0,0,0.17724,0.02101,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1486974316.01,"Retail",10000000,25,25,"2020-01-31",0.0078,"2020-01-31",0,0,0,0,0,0,0,0.72838,0.07854,0,0,0,0,0,0,0,0.17222,0.02086,0,0,1
"FTXXX","Goldman Sachs Investor Tax-exempt MM Institutional Shares","Goldman Sachs Trust","Goldman Sachs Investor Tax-exempt Money Market Fund","Class I Shares",,"1031","Muni",1492730219.88,"Retail",10000000,26,26,"2019-12-31",0.0133,"2019-12-31",0,0,0,0,0,0,0,0.7117,0.07834,0,0,0,0,0,0,0,0.18914,0.02083,0,0,1
