asOfDate,ticker,oneDayYield,sevenDayYield,thirtyDayYield,source
"2021-11-16","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-17","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-18","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-19","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-20","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-21","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-22","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-23","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-24","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-25","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-26","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-27","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-28","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-11-29","SNAXX",,0.0003,,"moneymarket.fun"
"2021-11-30","SNAXX",,0.0003,,"EDGAR MFP-2"
"2021-12-01","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-02","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-03","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-04","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-05","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-06","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-07","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-08","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-09","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-10","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-11","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-12","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-13","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-14","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-15","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-16","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-17","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-18","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-19","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-20","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-21","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-22","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-23","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-24","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-25","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-26","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2021-12-27","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-28","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-29","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-30","SNAXX",,0.0003,,"moneymarket.fun"
"2021-12-31","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-01","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-02","SNAXX",,0.0003,,"gapFiller (moneymarket.fun)"
"2022-01-03","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-04","SNAXX",,0.0003,,"moneymarket.fun"
"2022-01-05","SNAXX",,0.0003,,"moneymarket.fun"
